S	-20pa	-15pa	-10pa	-5pa	0pa	5pa	10pa	15pa	20pa
4.4264	-0.0700165624242424	-0.0601510141414141	-0.0457575757575758	-0.0404100008080808	-0.0308746472727273	-0.0160321228282828	-0.00512535272727273	0.00274151434343434	0.0117777777777778
4.4268	-0.0700196783838384	-0.0601471191919192	-0.0457575757575758	-0.0404092218181818	-0.0308738682828283	-0.0160305648484848	-0.00512613171717172	0.00274229333333333	0.0117777777777778
4.4272	-0.0700227943434343	-0.0601432242424242	-0.0457575757575758	-0.0404084428282828	-0.0308730892929293	-0.0160290068686869	-0.00512691070707071	0.00274307232323232	0.0117777777777778
4.4276	-0.0700259103030303	-0.0601393292929293	-0.0457575757575758	-0.0404076638383838	-0.0308723103030303	-0.0160274488888889	-0.0051276896969697	0.00274385131313131	0.0117777777777778
4.428	-0.0700290262626263	-0.0601354343434343	-0.0457575757575758	-0.0404068848484848	-0.0308715313131313	-0.0160258909090909	-0.00512846868686869	0.0027446303030303	0.0117777777777778
4.4284	-0.0700321422222222	-0.0601315393939394	-0.0457575757575758	-0.0404061058585859	-0.0308707523232323	-0.0160243329292929	-0.00512924767676768	0.00274540929292929	0.0117777777777778
4.4288	-0.0700352581818182	-0.0601276444444444	-0.0457575757575758	-0.0404053268686869	-0.0308699733333333	-0.0160227749494949	-0.00513002666666667	0.00274618828282828	0.0117777777777778
4.4292	-0.0700383741414142	-0.0601237494949495	-0.0457575757575758	-0.0404045478787879	-0.0308691943434343	-0.016021216969697	-0.00513080565656566	0.00274696727272727	0.0117777777777778
4.4296	-0.0700414901010101	-0.0601198545454545	-0.0457575757575758	-0.0404037688888889	-0.0308684153535354	-0.016019658989899	-0.00513158464646465	0.00274774626262626	0.0117777777777778
4.43	-0.0700446060606061	-0.0601159595959596	-0.0457575757575758	-0.0404029898989899	-0.0308676363636364	-0.016018101010101	-0.00513236363636364	0.00274852525252525	0.0117777777777778
4.4304	-0.070047722020202	-0.0601120646464646	-0.0457575757575758	-0.0404022109090909	-0.0308668573737374	-0.016016543030303	-0.00513314262626263	0.00274930424242424	0.0117777777777778
4.4308	-0.070050837979798	-0.0601081696969697	-0.0457575757575758	-0.0404014319191919	-0.0308660783838384	-0.016014985050505	-0.00513392161616162	0.00275008323232323	0.0117777777777778
4.4312	-0.070053953939394	-0.0601042747474747	-0.0457575757575758	-0.0404006529292929	-0.0308652993939394	-0.0160134270707071	-0.00513470060606061	0.00275086222222222	0.0117777777777778
4.4316	-0.0700570698989899	-0.0601003797979798	-0.0457575757575758	-0.0403998739393939	-0.0308645204040404	-0.0160118690909091	-0.0051354795959596	0.00275164121212121	0.0117777777777778
4.432	-0.0700601858585859	-0.0600964848484848	-0.0457575757575758	-0.0403990949494949	-0.0308637414141414	-0.0160103111111111	-0.00513625858585859	0.0027524202020202	0.0117777777777778
4.4324	-0.0700633018181818	-0.0600925898989899	-0.0457575757575758	-0.040398315959596	-0.0308629624242424	-0.0160087531313131	-0.00513703757575758	0.00275319919191919	0.0117777777777778
4.4328	-0.0700664177777778	-0.0600886949494949	-0.0457575757575758	-0.040397536969697	-0.0308621834343434	-0.0160071951515151	-0.00513781656565657	0.00275397818181818	0.0117777777777778
4.4332	-0.0700695337373737	-0.0600848	-0.0457575757575758	-0.040396757979798	-0.0308614044444444	-0.0160056371717172	-0.00513859555555556	0.00275475717171717	0.0117777777777778
4.4336	-0.0700726496969697	-0.060080905050505	-0.0457575757575758	-0.040395978989899	-0.0308606254545455	-0.0160040791919192	-0.00513937454545455	0.00275553616161616	0.0117777777777778
4.434	-0.0700757656565657	-0.0600770101010101	-0.0457575757575758	-0.0403952	-0.0308598464646465	-0.0160025212121212	-0.00514015353535354	0.00275631515151515	0.0117777777777778
4.4344	-0.0700788816161616	-0.0600731151515152	-0.0457575757575758	-0.040394421010101	-0.0308590674747475	-0.0160009632323232	-0.00514093252525253	0.00275709414141414	0.0117777777777778
4.4348	-0.0700819975757576	-0.0600692202020202	-0.0457575757575758	-0.040393642020202	-0.0308582884848485	-0.0159994052525253	-0.00514171151515152	0.00275787313131313	0.0117777777777778
4.4352	-0.0700851135353535	-0.0600653252525252	-0.0457575757575758	-0.040392863030303	-0.0308575094949495	-0.0159978472727273	-0.00514249050505051	0.00275865212121212	0.0117777777777778
4.4356	-0.0700882294949495	-0.0600614303030303	-0.0457575757575758	-0.040392084040404	-0.0308567305050505	-0.0159962892929293	-0.0051432694949495	0.00275943111111111	0.0117777777777778
4.436	-0.0700913454545455	-0.0600575353535353	-0.0457575757575758	-0.040391305050505	-0.0308559515151515	-0.0159947313131313	-0.00514404848484849	0.0027602101010101	0.0117777777777778
4.4364	-0.0700944614141414	-0.0600536404040404	-0.0457575757575758	-0.0403905260606061	-0.0308551725252525	-0.0159931733333333	-0.00514482747474748	0.00276098909090909	0.0117777777777778
4.4368	-0.0700975773737374	-0.0600497454545454	-0.0457575757575758	-0.0403897470707071	-0.0308543935353535	-0.0159916153535354	-0.00514560646464647	0.00276176808080808	0.0117777777777778
4.4372	-0.0701006933333333	-0.0600458505050505	-0.0457575757575758	-0.0403889680808081	-0.0308536145454545	-0.0159900573737374	-0.00514638545454546	0.00276254707070707	0.0117777777777778
4.4376	-0.0701038092929293	-0.0600419555555555	-0.0457575757575758	-0.0403881890909091	-0.0308528355555556	-0.0159884993939394	-0.00514716444444445	0.00276332606060606	0.0117777777777778
4.438	-0.0701069252525253	-0.0600380606060606	-0.0457575757575758	-0.0403874101010101	-0.0308520565656566	-0.0159869414141414	-0.00514794343434344	0.00276410505050505	0.0117777777777778
4.4384	-0.0701100412121212	-0.0600341656565657	-0.0457575757575758	-0.0403866311111111	-0.0308512775757576	-0.0159853834343434	-0.00514872242424243	0.00276488404040404	0.0117777777777778
4.4388	-0.0701131571717172	-0.0600302707070707	-0.0457575757575758	-0.0403858521212121	-0.0308504985858586	-0.0159838254545455	-0.00514950141414142	0.00276566303030303	0.0117777777777778
4.4392	-0.0701162731313131	-0.0600263757575758	-0.0457575757575758	-0.0403850731313131	-0.0308497195959596	-0.0159822674747475	-0.00515028040404041	0.00276644202020202	0.0117777777777778
4.4396	-0.0701193890909091	-0.0600224808080808	-0.0457575757575758	-0.0403842941414141	-0.0308489406060606	-0.0159807094949495	-0.0051510593939394	0.00276722101010101	0.0117777777777778
4.44	-0.0701221818181818	-0.0600192323232323	-0.045757898989899	-0.0403838383838384	-0.0308481616161616	-0.0159794747474747	-0.00515119191919192	0.00276735353535353	0.0117777777777778
4.4404	-0.0701245187878788	-0.0600168953535354	-0.045758677979798	-0.0403838383838384	-0.0308473826262626	-0.0159786957575758	-0.00515041292929293	0.00276657454545455	0.0117777777777778
4.4408	-0.0701268557575758	-0.0600145583838384	-0.045759456969697	-0.0403838383838384	-0.0308466036363636	-0.0159779167676768	-0.00514963393939394	0.00276579555555555	0.0117777777777778
4.4412	-0.0701291927272727	-0.0600122214141414	-0.045760235959596	-0.0403838383838384	-0.0308458246464646	-0.0159771377777778	-0.00514885494949495	0.00276501656565657	0.0117777777777778
4.4416	-0.0701315296969697	-0.0600098844444444	-0.045761014949495	-0.0403838383838384	-0.0308450456565657	-0.0159763587878788	-0.00514807595959596	0.00276423757575757	0.0117777777777778
4.442	-0.0701338666666667	-0.0600075474747475	-0.0457617939393939	-0.0403838383838384	-0.0308442666666667	-0.0159755797979798	-0.00514729696969697	0.00276345858585859	0.0117777777777778
4.4424	-0.0701362036363637	-0.0600052105050505	-0.0457625729292929	-0.0403838383838384	-0.0308434876767677	-0.0159748008080808	-0.00514651797979798	0.0027626795959596	0.0117777777777778
4.4428	-0.0701385406060606	-0.0600028735353535	-0.0457633519191919	-0.0403838383838384	-0.0308427086868687	-0.0159740218181818	-0.00514573898989899	0.00276190060606061	0.0117777777777778
4.4432	-0.0701408775757576	-0.0600005365656566	-0.0457641309090909	-0.0403838383838384	-0.0308419296969697	-0.0159732428282828	-0.00514496	0.00276112161616162	0.0117777777777778
4.4436	-0.0701432145454546	-0.0599981995959596	-0.0457649098989899	-0.0403838383838384	-0.0308411507070707	-0.0159724638383838	-0.00514418101010101	0.00276034262626262	0.0117777777777778
4.444	-0.0701455515151515	-0.0599958626262626	-0.0457656888888889	-0.0403838383838384	-0.0308403717171717	-0.0159716848484848	-0.00514340202020202	0.00275956363636364	0.0117777777777778
4.4444	-0.0701478884848485	-0.0599935256565657	-0.0457664678787879	-0.0403838383838384	-0.0308395927272727	-0.0159709058585859	-0.00514262303030303	0.00275878464646465	0.0117777777777778
4.4448	-0.0701502254545455	-0.0599911886868687	-0.0457672468686869	-0.0403838383838384	-0.0308388137373737	-0.0159701268686869	-0.00514184404040404	0.00275800565656566	0.0117777777777778
4.4452	-0.0701525624242424	-0.0599888517171717	-0.0457680258585859	-0.0403838383838384	-0.0308380347474747	-0.0159693478787879	-0.00514106505050505	0.00275722666666667	0.0117777777777778
4.4456	-0.0701548993939394	-0.0599865147474747	-0.0457688048484848	-0.0403838383838384	-0.0308372557575758	-0.0159685688888889	-0.00514028606060606	0.00275644767676768	0.0117777777777778
4.446	-0.0701572363636364	-0.0599841777777778	-0.0457695838383838	-0.0403838383838384	-0.0308364767676768	-0.0159677898989899	-0.00513950707070707	0.00275566868686869	0.0117777777777778
4.4464	-0.0701595733333333	-0.0599818408080808	-0.0457703628282828	-0.0403838383838384	-0.0308356977777778	-0.0159670109090909	-0.00513872808080808	0.0027548896969697	0.0117777777777778
4.4468	-0.0701619103030303	-0.0599795038383838	-0.0457711418181818	-0.0403838383838384	-0.0308349187878788	-0.0159662319191919	-0.00513794909090909	0.00275411070707071	0.0117777777777778
4.4472	-0.0701642472727273	-0.0599771668686869	-0.0457719208080808	-0.0403838383838384	-0.0308341397979798	-0.0159654529292929	-0.0051371701010101	0.00275333171717172	0.0117777777777778
4.4476	-0.0701665842424243	-0.0599748298989899	-0.0457726997979798	-0.0403838383838384	-0.0308333608080808	-0.0159646739393939	-0.00513639111111111	0.00275255272727273	0.0117777777777778
4.448	-0.0701689212121212	-0.0599724929292929	-0.0457734787878788	-0.0403838383838384	-0.0308325818181818	-0.0159638949494949	-0.00513561212121212	0.00275177373737374	0.0117777777777778
4.4484	-0.0701712581818182	-0.059970155959596	-0.0457742577777778	-0.0403838383838384	-0.0308318028282828	-0.015963115959596	-0.00513483313131313	0.00275099474747475	0.0117777777777778
4.4488	-0.0701735951515152	-0.059967818989899	-0.0457750367676768	-0.0403838383838384	-0.0308310238383838	-0.015962336969697	-0.00513405414141414	0.00275021575757576	0.0117777777777778
4.4492	-0.0701759321212121	-0.059965482020202	-0.0457758157575758	-0.0403838383838384	-0.0308302448484848	-0.015961557979798	-0.00513327515151515	0.00274943676767677	0.0117777777777778
4.4496	-0.0701782690909091	-0.059963145050505	-0.0457765947474747	-0.0403838383838384	-0.0308294658585859	-0.015960778989899	-0.00513249616161616	0.00274865777777778	0.0117777777777778
4.45	-0.0701806060606061	-0.0599608080808081	-0.0457773737373737	-0.0403838383838384	-0.0308286868686869	-0.01596	-0.00513171717171717	0.00274787878787879	0.0117777777777778
4.4504	-0.070182943030303	-0.0599584711111111	-0.0457781527272727	-0.0403838383838384	-0.0308279078787879	-0.015959221010101	-0.00513093818181818	0.0027470997979798	0.0117777777777778
4.4508	-0.07018528	-0.0599561341414141	-0.0457789317171717	-0.0403838383838384	-0.0308271288888889	-0.015958442020202	-0.00513015919191919	0.00274632080808081	0.0117777777777778
4.4512	-0.070187616969697	-0.0599537971717172	-0.0457797107070707	-0.0403838383838384	-0.0308263498989899	-0.015957663030303	-0.0051293802020202	0.00274554181818182	0.0117777777777778
4.4516	-0.070189953939394	-0.0599514602020202	-0.0457804896969697	-0.0403838383838384	-0.0308255709090909	-0.015956884040404	-0.00512860121212121	0.00274476282828283	0.0117777777777778
4.452	-0.0701922909090909	-0.0599491232323232	-0.0457812686868687	-0.0403838383838384	-0.0308247919191919	-0.015956105050505	-0.00512782222222222	0.00274398383838384	0.0117777777777778
4.4524	-0.0701946278787879	-0.0599467862626263	-0.0457820476767677	-0.0403838383838384	-0.0308240129292929	-0.0159553260606061	-0.00512704323232323	0.00274320484848485	0.0117777777777778
4.4528	-0.0701969648484849	-0.0599444492929293	-0.0457828266666667	-0.0403838383838384	-0.0308232339393939	-0.0159545470707071	-0.00512626424242424	0.00274242585858586	0.0117777777777778
4.4532	-0.0701993018181818	-0.0599421123232323	-0.0457836056565657	-0.0403838383838384	-0.0308224549494949	-0.0159537680808081	-0.00512548525252525	0.00274164686868687	0.0117777777777778
4.4536	-0.0702016387878788	-0.0599397753535354	-0.0457843846464646	-0.0403838383838384	-0.030821675959596	-0.0159529890909091	-0.00512470626262626	0.00274086787878788	0.0117777777777778
4.454	-0.0702039757575758	-0.0599374383838384	-0.0457851636363636	-0.0403838383838384	-0.030820896969697	-0.0159522101010101	-0.00512392727272727	0.00274008888888889	0.0117777777777778
4.4544	-0.0702063127272727	-0.0599351014141414	-0.0457859426262626	-0.0403838383838384	-0.030820117979798	-0.0159514311111111	-0.00512314828282828	0.0027393098989899	0.0117777777777778
4.4548	-0.0702086496969697	-0.0599327644444444	-0.0457867216161616	-0.0403838383838384	-0.030819338989899	-0.0159506521212121	-0.00512236929292929	0.00273853090909091	0.0117777777777778
4.4552	-0.0702109866666667	-0.0599304274747475	-0.0457875006060606	-0.0403838383838384	-0.03081856	-0.0159498731313131	-0.0051215903030303	0.00273775191919192	0.0117777777777778
4.4556	-0.0702133236363636	-0.0599280905050505	-0.0457882795959596	-0.0403838383838384	-0.030817781010101	-0.0159490941414141	-0.00512081131313131	0.00273697292929293	0.0117777777777778
4.456	-0.0702156606060606	-0.0599257535353535	-0.0457890585858586	-0.0403838383838384	-0.030817002020202	-0.0159483151515152	-0.00512003232323232	0.00273619393939394	0.0117777777777778
4.4564	-0.0702179975757576	-0.0599234165656566	-0.0457898375757576	-0.0403838383838384	-0.030816223030303	-0.0159475361616162	-0.00511925333333333	0.00273541494949495	0.0117777777777778
4.4568	-0.0702203345454546	-0.0599210795959596	-0.0457906165656566	-0.0403838383838384	-0.030815444040404	-0.0159467571717172	-0.00511847434343434	0.00273463595959596	0.0117777777777778
4.4572	-0.0702226715151515	-0.0599187426262626	-0.0457913955555556	-0.0403838383838384	-0.0308146650505051	-0.0159459781818182	-0.00511769535353535	0.00273385696969697	0.0117777777777778
4.4576	-0.0702250084848485	-0.0599164056565657	-0.0457921745454546	-0.0403838383838384	-0.0308138860606061	-0.0159451991919192	-0.00511691636363636	0.00273307797979798	0.0117777777777778
4.458	-0.0702273454545455	-0.0599140686868687	-0.0457929535353535	-0.0403838383838384	-0.0308131070707071	-0.0159444202020202	-0.00511613737373737	0.00273229898989899	0.0117777777777778
4.4584	-0.0702296824242424	-0.0599117317171717	-0.0457937325252525	-0.0403838383838384	-0.0308123280808081	-0.0159436412121212	-0.00511535838383839	0.00273152	0.0117777777777778
4.4588	-0.0702320193939394	-0.0599093947474748	-0.0457945115151515	-0.0403838383838384	-0.0308115490909091	-0.0159428622222222	-0.00511457939393939	0.00273074101010101	0.0117777777777778
4.4592	-0.0702343563636364	-0.0599070577777778	-0.0457952905050505	-0.0403838383838384	-0.0308107701010101	-0.0159420832323232	-0.0051138004040404	0.00272996202020202	0.0117777777777778
4.4596	-0.0702366933333333	-0.0599047208080808	-0.0457960694949495	-0.0403838383838384	-0.0308099911111111	-0.0159413042424242	-0.00511302141414141	0.00272918303030303	0.0117777777777778
4.46	-0.0702390303030303	-0.0599023838383838	-0.0457968484848485	-0.0403838383838384	-0.0308092121212121	-0.0159405252525253	-0.00511224242424242	0.00272840404040404	0.0117777777777778
4.4604	-0.0702413672727273	-0.0599000468686869	-0.0457976274747475	-0.0403838383838384	-0.0308084331313131	-0.0159397462626263	-0.00511146343434344	0.00272762505050505	0.0117777777777778
4.4608	-0.0702409842424243	-0.0598975498989899	-0.0457984597979798	-0.0403838383838384	-0.0308071208080808	-0.0159379539393939	-0.00511303111111111	0.00272919272727273	0.0117777777777778
4.4612	-0.0702383551515151	-0.0598949208080808	-0.0457993361616162	-0.0403838383838384	-0.0308053680808081	-0.0159353248484849	-0.00511653656565656	0.00273269818181818	0.0117777777777778
4.4616	-0.0702357260606061	-0.0598922917171717	-0.0458002125252525	-0.0403838383838384	-0.0308036153535354	-0.0159326957575758	-0.00512004202020202	0.00273620363636364	0.0117777777777778
4.462	-0.070233096969697	-0.0598896626262626	-0.0458010888888889	-0.0403838383838384	-0.0308018626262626	-0.0159300666666667	-0.00512354747474747	0.00273970909090909	0.0117777777777778
4.4624	-0.0702304678787879	-0.0598870335353535	-0.0458019652525253	-0.0403838383838384	-0.0308001098989899	-0.0159274375757576	-0.00512705292929292	0.00274321454545454	0.0117777777777778
4.4628	-0.0702278387878788	-0.0598844044444444	-0.0458028416161616	-0.0403838383838384	-0.0307983571717172	-0.0159248084848485	-0.00513055838383838	0.00274672	0.0117777777777778
4.4632	-0.0702252096969697	-0.0598817753535354	-0.045803717979798	-0.0403838383838384	-0.0307966044444444	-0.0159221793939394	-0.00513406383838383	0.00275022545454545	0.0117777777777778
4.4636	-0.0702225806060606	-0.0598791462626263	-0.0458045943434343	-0.0403838383838384	-0.0307948517171717	-0.0159195503030303	-0.00513756929292929	0.00275373090909091	0.0117777777777778
4.464	-0.0702199515151515	-0.0598765171717172	-0.0458054707070707	-0.0403838383838384	-0.030793098989899	-0.0159169212121212	-0.00514107474747475	0.00275723636363636	0.0117777777777778
4.4644	-0.0702173224242424	-0.0598738880808081	-0.0458063470707071	-0.0403838383838384	-0.0307913462626263	-0.0159142921212121	-0.0051445802020202	0.00276074181818181	0.0117777777777778
4.4648	-0.0702146933333333	-0.059871258989899	-0.0458072234343434	-0.0403838383838384	-0.0307895935353535	-0.015911663030303	-0.00514808565656566	0.00276424727272727	0.0117777777777778
4.4652	-0.0702120642424243	-0.0598686298989899	-0.0458080997979798	-0.0403838383838384	-0.0307878408080808	-0.0159090339393939	-0.00515159111111111	0.00276775272727272	0.0117777777777778
4.4656	-0.0702094351515151	-0.0598660008080808	-0.0458089761616162	-0.0403838383838384	-0.0307860880808081	-0.0159064048484848	-0.00515509656565657	0.00277125818181818	0.0117777777777778
4.466	-0.0702068060606061	-0.0598633717171717	-0.0458098525252525	-0.0403838383838384	-0.0307843353535354	-0.0159037757575758	-0.00515860202020202	0.00277476363636363	0.0117777777777778
4.4664	-0.070204176969697	-0.0598607426262626	-0.0458107288888889	-0.0403838383838384	-0.0307825826262626	-0.0159011466666667	-0.00516210747474747	0.00277826909090908	0.0117777777777778
4.4668	-0.0702015478787879	-0.0598581135353535	-0.0458116052525253	-0.0403838383838384	-0.0307808298989899	-0.0158985175757576	-0.00516561292929293	0.00278177454545454	0.0117777777777778
4.4672	-0.0701989187878788	-0.0598554844444444	-0.0458124816161616	-0.0403838383838384	-0.0307790771717172	-0.0158958884848485	-0.00516911838383838	0.00278527999999999	0.0117777777777778
4.4676	-0.0701962896969697	-0.0598528553535354	-0.045813357979798	-0.0403838383838384	-0.0307773244444444	-0.0158932593939394	-0.00517262383838384	0.00278878545454545	0.0117777777777778
4.468	-0.0701936606060606	-0.0598502262626263	-0.0458142343434343	-0.0403838383838384	-0.0307755717171717	-0.0158906303030303	-0.00517612929292929	0.0027922909090909	0.0117777777777778
4.4684	-0.0701910315151515	-0.0598475971717172	-0.0458151107070707	-0.0403838383838384	-0.030773818989899	-0.0158880012121212	-0.00517963474747474	0.00279579636363636	0.0117777777777778
4.4688	-0.0701884024242424	-0.0598449680808081	-0.0458159870707071	-0.0403838383838384	-0.0307720662626263	-0.0158853721212121	-0.0051831402020202	0.00279930181818181	0.0117777777777778
4.4692	-0.0701857733333333	-0.059842338989899	-0.0458168634343434	-0.0403838383838384	-0.0307703135353535	-0.015882743030303	-0.00518664565656565	0.00280280727272727	0.0117777777777778
4.4696	-0.0701831442424243	-0.0598397098989899	-0.0458177397979798	-0.0403838383838384	-0.0307685608080808	-0.0158801139393939	-0.00519015111111111	0.00280631272727273	0.0117777777777778
4.47	-0.0701805151515152	-0.0598370808080808	-0.0458186161616162	-0.0403838383838384	-0.0307668080808081	-0.0158774848484849	-0.00519365656565656	0.00280981818181818	0.0117777777777778
4.4704	-0.0701778860606061	-0.0598344517171717	-0.0458194925252525	-0.0403838383838384	-0.0307650553535354	-0.0158748557575758	-0.00519716202020201	0.00281332363636363	0.0117777777777778
4.4708	-0.070175256969697	-0.0598318226262626	-0.0458203688888889	-0.0403838383838384	-0.0307633026262626	-0.0158722266666667	-0.00520066747474747	0.00281682909090909	0.0117777777777778
4.4712	-0.0701726278787879	-0.0598291935353535	-0.0458212452525252	-0.0403838383838384	-0.0307615498989899	-0.0158695975757576	-0.00520417292929293	0.00282033454545454	0.0117777777777778
4.4716	-0.0701699987878788	-0.0598265644444444	-0.0458221216161616	-0.0403838383838384	-0.0307597971717172	-0.0158669684848485	-0.00520767838383838	0.00282384	0.0117777777777778
4.472	-0.0701673696969697	-0.0598239353535353	-0.045822997979798	-0.0403838383838384	-0.0307580444444444	-0.0158643393939394	-0.00521118383838384	0.00282734545454545	0.0117777777777778
4.4724	-0.0701647406060606	-0.0598213062626263	-0.0458238743434343	-0.0403838383838384	-0.0307562917171717	-0.0158617103030303	-0.00521468929292929	0.0028308509090909	0.0117777777777778
4.4728	-0.0701621115151515	-0.0598186771717172	-0.0458247507070707	-0.0403838383838384	-0.030754538989899	-0.0158590812121212	-0.00521819474747475	0.00283435636363636	0.0117777777777778
4.4732	-0.0701594824242424	-0.0598160480808081	-0.0458256270707071	-0.0403838383838384	-0.0307527862626263	-0.0158564521212121	-0.0052217002020202	0.00283786181818181	0.0117777777777778
4.4736	-0.0701568533333333	-0.059813418989899	-0.0458265034343434	-0.0403838383838384	-0.0307510335353535	-0.015853823030303	-0.00522520565656566	0.00284136727272727	0.0117777777777778
4.474	-0.0701542242424242	-0.0598107898989899	-0.0458273797979798	-0.0403838383838384	-0.0307492808080808	-0.0158511939393939	-0.00522871111111111	0.00284487272727272	0.0117777777777778
4.4744	-0.0701515951515152	-0.0598081608080808	-0.0458282561616162	-0.0403838383838384	-0.0307475280808081	-0.0158485648484849	-0.00523221656565656	0.00284837818181817	0.0117777777777778
4.4748	-0.0701489660606061	-0.0598055317171717	-0.0458291325252525	-0.0403838383838384	-0.0307457753535354	-0.0158459357575758	-0.00523572202020202	0.00285188363636363	0.0117777777777778
4.4752	-0.070146336969697	-0.0598029026262626	-0.0458300088888889	-0.0403838383838384	-0.0307440226262626	-0.0158433066666667	-0.00523922747474747	0.00285538909090908	0.0117777777777778
4.4756	-0.0701437078787879	-0.0598002735353535	-0.0458308852525253	-0.0403838383838384	-0.0307422698989899	-0.0158406775757576	-0.00524273292929293	0.00285889454545454	0.0117777777777778
4.476	-0.0701410787878788	-0.0597976444444444	-0.0458317616161616	-0.0403838383838384	-0.0307405171717172	-0.0158380484848485	-0.00524623838383838	0.00286239999999999	0.0117777777777778
4.4764	-0.0701384496969697	-0.0597950153535354	-0.045832637979798	-0.0403838383838384	-0.0307387644444444	-0.0158354193939394	-0.00524974383838383	0.00286590545454544	0.0117777777777778
4.4768	-0.0701358206060606	-0.0597923862626263	-0.0458335143434343	-0.0403838383838384	-0.0307370117171717	-0.0158327903030303	-0.00525324929292929	0.0028694109090909	0.0117777777777778
4.4772	-0.0701331915151515	-0.0597897571717172	-0.0458343907070707	-0.0403838383838384	-0.030735258989899	-0.0158301612121212	-0.00525675474747474	0.00287291636363636	0.0117777777777778
4.4776	-0.0701305624242424	-0.0597871280808081	-0.0458352670707071	-0.0403838383838384	-0.0307335062626263	-0.0158275321212121	-0.0052602602020202	0.00287642181818181	0.0117777777777778
4.478	-0.0701279333333334	-0.059784498989899	-0.0458361434343434	-0.0403838383838384	-0.0307317535353535	-0.015824903030303	-0.00526376565656565	0.00287992727272727	0.0117777777777778
4.4784	-0.0701253042424242	-0.0597818698989899	-0.0458370197979798	-0.0403838383838384	-0.0307300008080808	-0.0158222739393939	-0.0052672711111111	0.00288343272727272	0.0117777777777778
4.4788	-0.0701226751515152	-0.0597792408080808	-0.0458378961616162	-0.0403838383838384	-0.0307282480808081	-0.0158196448484849	-0.00527077656565656	0.00288693818181818	0.0117777777777778
4.4792	-0.0701205211223345	-0.0597767412794613	-0.0458383838383838	-0.0403834928843996	-0.0307269272278339	-0.015817836318743	-0.0052741092704826	0.00289061638608304	0.0117781232772166
4.4796	-0.0701189631425365	-0.0597744043097643	-0.0458383838383838	-0.0403827138945006	-0.0307261482379349	-0.015817057328844	-0.00527722523007856	0.002894511335578	0.0117789022671156
4.48	-0.0701174051627385	-0.0597720673400673	-0.0458383838383838	-0.0403819349046016	-0.0307253692480359	-0.015816278338945	-0.00528034118967452	0.00289840628507294	0.0117796812570146
4.4804	-0.0701158471829405	-0.0597697303703704	-0.0458383838383838	-0.0403811559147026	-0.0307245902581369	-0.015815499349046	-0.00528345714927048	0.00290230123456789	0.0117804602469136
4.4808	-0.0701142892031425	-0.0597673934006734	-0.0458383838383838	-0.0403803769248036	-0.0307238112682379	-0.015814720359147	-0.00528657310886644	0.00290619618406285	0.0117812392368126
4.4812	-0.0701127312233445	-0.0597650564309764	-0.0458383838383838	-0.0403795979349046	-0.0307230322783389	-0.015813941369248	-0.0052896890684624	0.00291009113355779	0.0117820182267116
4.4816	-0.0701111732435466	-0.0597627194612795	-0.0458383838383838	-0.0403788189450056	-0.03072225328844	-0.015813162379349	-0.00529280502805836	0.00291398608305275	0.0117827972166106
4.482	-0.0701096152637486	-0.0597603824915825	-0.0458383838383838	-0.0403780399551066	-0.030721474298541	-0.0158123833894501	-0.00529592098765432	0.00291788103254769	0.0117835762065095
4.4824	-0.0701080572839506	-0.0597580455218855	-0.0458383838383838	-0.0403772609652076	-0.030720695308642	-0.0158116043995511	-0.00529903694725027	0.00292177598204264	0.0117843551964085
4.4828	-0.0701064993041526	-0.0597557085521885	-0.0458383838383838	-0.0403764819753086	-0.030719916318743	-0.0158108254096521	-0.00530215290684624	0.00292567093153759	0.0117851341863075
4.4832	-0.0701049413243547	-0.0597533715824916	-0.0458383838383838	-0.0403757029854096	-0.030719137328844	-0.0158100464197531	-0.0053052688664422	0.00292956588103254	0.0117859131762065
4.4836	-0.0701033833445567	-0.0597510346127946	-0.0458383838383838	-0.0403749239955107	-0.030718358338945	-0.0158092674298541	-0.00530838482603816	0.0029334608305275	0.0117866921661055
4.484	-0.0701018253647587	-0.0597486976430976	-0.0458383838383838	-0.0403741450056117	-0.030717579349046	-0.0158084884399551	-0.00531150078563412	0.00293735578002244	0.0117874711560045
4.4844	-0.0701002673849607	-0.0597463606734007	-0.0458383838383838	-0.0403733660157127	-0.030716800359147	-0.0158077094500561	-0.00531461674523007	0.00294125072951739	0.0117882501459035
4.4848	-0.0700987094051627	-0.0597440237037037	-0.0458383838383838	-0.0403725870258137	-0.030716021369248	-0.0158069304601571	-0.00531773270482604	0.00294514567901234	0.0117890291358025
4.4852	-0.0700971514253648	-0.0597416867340067	-0.0458383838383838	-0.0403718080359147	-0.030715242379349	-0.0158061514702581	-0.00532084866442199	0.00294904062850729	0.0117898081257015
4.4856	-0.0700955934455668	-0.0597393497643098	-0.0458383838383838	-0.0403710290460157	-0.0307144633894501	-0.0158053724803591	-0.00532396462401796	0.00295293557800224	0.0117905871156004
4.486	-0.0700940354657688	-0.0597370127946128	-0.0458383838383838	-0.0403702500561167	-0.0307136843995511	-0.0158045934904602	-0.00532708058361392	0.00295683052749719	0.0117913661054994
4.4864	-0.0700924774859708	-0.0597346758249158	-0.0458383838383838	-0.0403694710662177	-0.0307129054096521	-0.0158038145005612	-0.00533019654320987	0.00296072547699213	0.0117921450953984
